transaction_id,date,branch_id,employee_id,cashier_id,product_id,quantity,unit_price,discount_applied (%),discount_value,total_without_discount,total_after_discount,tax_amount,final_total_price,loyalty_points_earned,return_or_refund,transaction_type,customer_id,payment_method,payment_breakdown
TXN03806,2024-07-21 19:23:45,BR001,EMP096,EMP096,PROD034,6,2964.82,25,4447.23,17788.92,13341.69,1000.63,14342.32,1434,No,Online,CUST0002,Card,Card: 14342.32
TXN03807,2023-06-22 22:10:24,BR004,EMP017,EMP017,PROD027,4,4551.47,0,0.0,18205.88,18205.88,1365.44,19571.32,1957,No,In-store,CUST0165,Online Payment,Online Payment: 19571.32
TXN03808,2024-01-27 04:20:16,BR006,EMP068,EMP068,PROD040,5,2098.38,0,0.0,10491.9,10491.9,786.89,11278.79,1127,No,Mobile,CUST0080,Cash,"Cash: 4727.93, Card: 6550.86"
TXN03809,2023-02-14 11:19:24,BR001,EMP038,EMP038,PROD048,3,1881.76,0,0.0,5645.28,5645.28,423.4,6068.68,606,No,In-store,CUST0193,Cash,Cash: 6068.68
TXN03810,2024-03-20 18:21:07,BR003,EMP088,EMP088,PROD029,5,3097.48,15,2323.11,15487.4,13164.29,987.32,14151.61,1415,No,Online,CUST0033,Online Payment,Online Payment: 14151.61
TXN03811,2024-10-11 06:21:01,BR006,EMP068,EMP068,PROD006,2,4326.93,0,0.0,8653.86,8653.86,649.04,9302.9,930,Yes,In-store,CUST0139,Cash,Cash: 9302.9
TXN03812,2024-01-07 08:51:55,BR006,EMP070,EMP070,PROD043,7,4347.06,0,0.0,30429.42,30429.42,2282.21,32711.63,3271,No,Mobile,CUST0086,Cash,Cash: 32711.63
TXN03813,2024-07-08 04:15:47,BR002,EMP010,EMP010,PROD007,3,2920.62,0,0.0,8761.86,8761.86,657.14,9419.0,941,No,Mobile,CUST0008,Cash,Cash: 9419.0
TXN03814,2024-01-03 04:47:06,BR007,EMP069,EMP069,PROD015,7,916.59,15,962.42,6416.13,5453.71,409.03,5862.74,586,No,Mobile,CUST0019,Online Payment,Online Payment: 5862.74
TXN03815,2023-12-26 14:58:36,BR006,EMP070,EMP070,PROD033,5,4938.26,0,0.0,24691.3,24691.3,1851.85,26543.15,2654,Yes,In-store,CUST0176,Card,Card: 26543.15
TXN03816,2024-08-17 22:55:35,BR003,EMP088,EMP088,PROD043,10,4347.06,0,0.0,43470.6,43470.6,3260.3,46730.9,4673,No,In-store,CUST0058,Card,Card: 46730.9
TXN03817,2023-11-02 22:40:47,BR004,EMP017,EMP017,PROD043,4,4347.06,0,0.0,17388.24,17388.24,1304.12,18692.36,1869,No,Mobile,CUST0088,Cash,Cash: 18692.36
TXN03818,2024-01-22 02:02:57,BR006,EMP068,EMP068,PROD029,2,3097.48,15,929.24,6194.96,5265.72,394.93,5660.65,566,No,Mobile,CUST0064,Cash,Cash: 5660.65
TXN03819,2024-03-03 08:07:09,BR008,EMP089,EMP089,PROD004,8,2334.17,0,0.0,18673.36,18673.36,1400.5,20073.86,2007,No,Online,CUST0085,Cash,Cash: 20073.86
TXN03820,2024-12-02 12:21:03,BR005,EMP061,EMP061,PROD039,2,3046.86,20,1218.74,6093.72,4874.98,365.62,5240.6,524,No,Mobile,CUST0154,Online Payment,Online Payment: 5240.6
TXN03821,2024-03-04 11:19:49,BR003,EMP023,EMP023,PROD046,2,193.32,10,38.66,386.64,347.98,26.1,374.08,37,No,Mobile,CUST0120,Card,Card: 374.08
TXN03822,2023-09-04 07:13:17,BR002,EMP028,EMP028,PROD026,2,3116.76,5,311.68,6233.52,5921.84,444.14,6365.98,636,No,Online,CUST0106,Card,Card: 6365.98
TXN03823,2025-01-08 17:27:09,BR003,EMP023,EMP023,PROD046,7,193.32,0,0.0,1353.24,1353.24,101.49,1454.73,145,No,Mobile,CUST0084,Online Payment,Online Payment: 1454.73
TXN03824,2025-01-29 11:53:55,BR001,EMP096,EMP096,PROD009,10,1961.09,5,980.54,19610.9,18630.35,1397.28,20027.63,2002,No,Online,CUST0149,Card,Card: 20027.63
TXN03825,2024-12-01 01:41:36,BR005,EMP061,EMP061,PROD021,8,215.15,15,258.18,1721.2,1463.02,109.73,1572.75,157,No,Online,CUST0102,Cash,Cash: 1572.75
TXN03826,2023-08-11 14:02:03,BR007,EMP069,EMP069,PROD041,6,1902.79,0,0.0,11416.74,11416.74,856.26,12273.0,1227,No,In-store,CUST0182,Online Payment,Online Payment: 12273.0
TXN03827,2024-08-02 15:57:19,BR006,EMP070,EMP070,PROD023,7,3745.47,5,1310.91,26218.29,24907.38,1868.05,26775.43,2677,No,In-store,CUST0054,Online Payment,Online Payment: 26775.43
TXN03828,2024-09-05 16:35:25,BR006,EMP070,EMP070,PROD049,4,3386.15,15,2031.69,13544.6,11512.91,863.47,12376.38,1237,No,In-store,CUST0149,Card,"Cash: 6867.0, Card: 5509.38"
TXN03829,2023-03-03 18:51:38,BR007,EMP069,EMP069,PROD007,9,2920.62,10,2628.56,26285.58,23657.02,1774.28,25431.3,2543,No,Online,CUST0009,Online Payment,Online Payment: 25431.3
TXN03830,2024-03-29 10:08:51,BR001,EMP067,EMP067,PROD009,1,1961.09,0,0.0,1961.09,1961.09,147.08,2108.17,210,No,In-store,CUST0163,Online Payment,Online Payment: 2108.17
TXN03831,2025-02-06 22:13:36,BR002,EMP010,EMP010,PROD011,1,1725.88,25,431.47,1725.88,1294.41,97.08,1391.49,139,No,Online,CUST0110,Cash,Cash: 1391.49
TXN03832,2023-02-21 12:04:11,BR004,EMP057,EMP057,PROD015,5,916.59,15,687.44,4582.95,3895.51,292.16,4187.67,418,No,Online,CUST0093,Card,Card: 4187.67
TXN03833,2024-01-31 05:46:22,BR002,EMP001,EMP001,PROD023,7,3745.47,5,1310.91,26218.29,24907.38,1868.05,26775.43,2677,No,Online,CUST0050,Online Payment,Online Payment: 26775.43
TXN03834,2024-02-14 11:12:00,BR001,EMP063,EMP063,PROD017,7,4938.88,10,3457.22,34572.16,31114.94,2333.62,33448.56,3344,No,In-store,CUST0020,Card,Card: 33448.56
TXN03835,2024-05-16 15:29:00,BR001,EMP090,EMP090,PROD048,6,1881.76,0,0.0,11290.56,11290.56,846.79,12137.35,1213,No,Mobile,CUST0168,Online Payment,Online Payment: 12137.35
TXN03836,2023-08-14 04:55:25,BR001,EMP096,EMP096,PROD023,9,3745.47,5,1685.46,33709.23,32023.77,2401.78,34425.55,3442,No,In-store,CUST0042,Card,Card: 34425.55
TXN03837,2023-04-22 08:42:45,BR003,EMP088,EMP088,PROD012,7,3152.66,5,1103.43,22068.62,20965.19,1572.39,22537.58,2253,No,Online,CUST0127,Online Payment,Online Payment: 22537.58
TXN03838,2024-07-25 02:32:55,BR001,EMP090,EMP090,PROD021,9,215.15,0,0.0,1936.35,1936.35,145.23,2081.58,208,No,In-store,CUST0200,Card,Card: 2081.58
TXN03839,2024-11-15 04:01:24,BR006,EMP070,EMP070,PROD030,1,4905.59,0,0.0,4905.59,4905.59,367.92,5273.51,527,No,Mobile,CUST0172,Cash,Cash: 5273.51
TXN03840,2025-01-26 14:01:22,BR001,EMP067,EMP067,PROD014,9,1502.17,15,2027.93,13519.53,11491.6,861.87,12353.47,1235,No,Online,CUST0195,Online Payment,Online Payment: 12353.47
TXN03841,2023-10-05 23:28:47,BR008,EMP036,EMP036,PROD016,7,3207.63,0,0.0,22453.41,22453.41,1684.01,24137.42,2413,No,Mobile,CUST0009,Online Payment,Online Payment: 24137.42
TXN03842,2023-04-30 05:16:06,BR004,EMP017,EMP017,PROD037,9,4244.13,15,5729.58,38197.17,32467.59,2435.07,34902.66,3490,No,Online,CUST0128,Cash,Cash: 34902.66
TXN03843,2023-05-30 08:52:15,BR002,EMP028,EMP028,PROD001,6,4133.39,5,1240.02,24800.34,23560.32,1767.02,25327.34,2532,No,Mobile,CUST0139,Online Payment,Online Payment: 25327.34
TXN03844,2024-10-15 20:24:22,BR003,EMP086,EMP086,PROD041,2,1902.79,0,0.0,3805.58,3805.58,285.42,4091.0,409,No,Mobile,CUST0168,Cash,Cash: 4091.0
TXN03845,2023-11-09 10:05:07,BR005,EMP061,EMP061,PROD001,10,4133.39,5,2066.7,41333.9,39267.21,2945.04,42212.25,4221,No,Mobile,CUST0073,Cash,Cash: 42212.25
TXN03846,2023-10-09 11:03:21,BR008,EMP089,EMP089,PROD040,10,2098.38,0,0.0,20983.8,20983.8,1573.79,22557.59,2255,No,In-store,CUST0195,Cash,Cash: 22557.59
TXN03847,2024-04-04 02:51:09,BR008,EMP085,EMP085,PROD030,7,4905.59,10,3433.91,34339.13,30905.22,2317.89,33223.11,3322,No,Mobile,CUST0100,Cash,Cash: 33223.11
TXN03848,2024-03-20 15:07:54,BR006,EMP002,EMP002,PROD013,5,3746.49,0,0.0,18732.45,18732.45,1404.93,20137.38,2013,No,Mobile,CUST0157,Card,Card: 20137.38
TXN03849,2024-03-28 12:37:07,BR008,EMP036,EMP036,PROD019,4,4557.55,0,0.0,18230.2,18230.2,1367.27,19597.47,1959,No,Mobile,CUST0051,Card,Card: 19597.47
TXN03850,2024-07-28 08:06:09,BR004,EMP082,EMP082,PROD044,8,1160.01,0,0.0,9280.08,9280.08,696.01,9976.09,997,No,Online,CUST0063,Online Payment,Online Payment: 9976.09
TXN03851,2023-02-11 09:02:18,BR008,EMP006,EMP006,PROD023,5,3745.47,0,0.0,18727.35,18727.35,1404.55,20131.9,2013,No,In-store,CUST0057,Cash,Cash: 20131.9
TXN03852,2023-04-30 20:16:26,BR002,EMP087,EMP087,PROD033,7,4938.26,0,0.0,34567.82,34567.82,2592.59,37160.41,3716,No,Online,CUST0104,Card,Card: 37160.41
TXN03853,2024-05-13 11:29:19,BR003,EMP088,EMP088,PROD043,9,4347.06,0,0.0,39123.54,39123.54,2934.27,42057.81,4205,No,In-store,CUST0016,Cash,Cash: 42057.81
TXN03854,2024-01-18 17:50:25,BR006,EMP068,EMP068,PROD018,1,1826.85,25,456.71,1826.85,1370.14,102.76,1472.9,147,No,In-store,CUST0061,Online Payment,Online Payment: 1472.9
TXN03855,2023-07-20 10:46:30,BR007,EMP039,EMP039,PROD025,8,3380.5,10,2704.4,27044.0,24339.6,1825.47,26165.07,2616,No,In-store,CUST0153,Online Payment,Online Payment: 26165.07
TXN03856,2024-09-19 23:08:05,BR008,EMP026,EMP026,PROD025,6,3380.5,10,2028.3,20283.0,18254.7,1369.1,19623.8,1962,No,Online,CUST0017,Cash,Cash: 19623.8
TXN03857,2023-09-14 19:56:43,BR007,EMP069,EMP069,PROD017,6,4938.88,0,0.0,29633.28,29633.28,2222.5,31855.78,3185,No,Online,CUST0081,Cash,Cash: 31855.78
TXN03858,2024-09-24 13:01:10,BR003,EMP086,EMP086,PROD029,5,3097.48,15,2323.11,15487.4,13164.29,987.32,14151.61,1415,No,Mobile,CUST0137,Cash,Cash: 14151.61
TXN03859,2023-10-16 22:29:08,BR003,EMP088,EMP088,PROD027,10,4551.47,0,0.0,45514.7,45514.7,3413.6,48928.3,4892,No,Mobile,CUST0094,Cash,Cash: 48928.3
TXN03860,2023-04-28 23:16:40,BR002,EMP049,EMP049,PROD048,7,1881.76,0,0.0,13172.32,13172.32,987.92,14160.24,1416,No,In-store,CUST0140,Card,"Cash: 6853.26, Card: 7306.98"
TXN03861,2023-09-18 17:59:44,BR007,EMP069,EMP069,PROD003,6,4006.6,0,0.0,24039.6,24039.6,1802.97,25842.57,2584,No,Mobile,CUST0003,Online Payment,Online Payment: 25842.57
TXN03862,2024-03-05 10:04:16,BR004,EMP017,EMP017,PROD038,4,674.65,10,269.86,2698.6,2428.74,182.16,2610.9,261,No,Mobile,CUST0016,Cash,Cash: 2610.9
TXN03863,2023-10-14 12:41:08,BR007,EMP039,EMP039,PROD016,5,3207.63,25,4009.54,16038.15,12028.61,902.15,12930.76,1293,No,Mobile,CUST0062,Cash,Cash: 12930.76
TXN03864,2024-05-01 23:00:10,BR003,EMP023,EMP023,PROD020,10,3123.41,25,7808.52,31234.1,23425.57,1756.92,25182.49,2518,No,Online,CUST0116,Cash,Cash: 25182.49
TXN03865,2023-10-12 00:10:39,BR006,EMP081,EMP081,PROD031,9,4856.91,0,0.0,43712.19,43712.19,3278.41,46990.6,4699,No,Mobile,CUST0140,Cash,Cash: 46990.6
TXN03866,2023-07-15 06:10:04,BR003,EMP086,EMP086,PROD044,3,1160.01,10,348.0,3480.03,3132.03,234.9,3366.93,336,No,In-store,CUST0171,Online Payment,Online Payment: 3366.93
TXN03867,2023-12-07 14:58:14,BR003,EMP088,EMP088,PROD045,9,4874.01,20,8773.22,43866.09,35092.87,2631.97,37724.84,3772,No,Online,CUST0189,Card,Card: 37724.84
TXN03868,2024-08-22 18:45:25,BR003,EMP023,EMP023,PROD041,8,1902.79,0,0.0,15222.32,15222.32,1141.67,16363.99,1636,No,Mobile,CUST0089,Online Payment,Online Payment: 16363.99
TXN03869,2024-02-07 16:24:59,BR008,EMP026,EMP026,PROD027,9,4551.47,0,0.0,40963.23,40963.23,3072.24,44035.47,4403,No,In-store,CUST0032,Online Payment,Online Payment: 44035.47
TXN03870,2024-08-23 05:17:18,BR005,EMP035,EMP035,PROD050,3,613.4,0,0.0,1840.2,1840.2,138.01,1978.21,197,No,Mobile,CUST0001,Card,Card: 1978.21
TXN03871,2023-08-13 20:50:10,BR005,EMP061,EMP061,PROD007,9,2920.62,10,2628.56,26285.58,23657.02,1774.28,25431.3,2543,No,Online,CUST0072,Cash,Cash: 25431.3
TXN03872,2024-05-29 00:19:29,BR003,EMP086,EMP086,PROD035,9,2407.42,0,0.0,21666.78,21666.78,1625.01,23291.79,2329,No,In-store,CUST0014,Cash,Cash: 23291.79
TXN03873,2023-08-01 10:40:05,BR001,EMP038,EMP038,PROD011,9,1725.88,0,0.0,15532.92,15532.92,1164.97,16697.89,1669,No,In-store,CUST0084,Online Payment,Online Payment: 16697.89
TXN03874,2024-05-28 14:12:14,BR001,EMP063,EMP063,PROD029,10,3097.48,15,4646.22,30974.8,26328.58,1974.64,28303.22,2830,No,In-store,CUST0110,Online Payment,Online Payment: 28303.22
TXN03875,2024-01-13 03:09:42,BR003,EMP023,EMP023,PROD013,3,3746.49,25,2809.87,11239.47,8429.6,632.22,9061.82,906,No,Online,CUST0045,Online Payment,Online Payment: 9061.82
TXN03876,2024-03-30 11:06:17,BR006,EMP068,EMP068,PROD019,4,4557.55,5,911.51,18230.2,17318.69,1298.9,18617.59,1861,No,In-store,CUST0176,Online Payment,Online Payment: 18617.59
TXN03877,2024-12-17 04:51:55,BR003,EMP023,EMP023,PROD002,10,3145.77,0,0.0,31457.7,31457.7,2359.33,33817.03,3381,No,Mobile,CUST0113,Cash,Cash: 33817.03
TXN03878,2024-10-14 15:57:29,BR005,EMP046,EMP046,PROD030,4,4905.59,10,1962.24,19622.36,17660.12,1324.51,18984.63,1898,No,Online,CUST0052,Cash,"Cash: 9903.21, Card: 9081.42"
TXN03879,2023-12-05 21:14:10,BR001,EMP025,EMP025,PROD031,3,4856.91,5,728.54,14570.73,13842.19,1038.16,14880.35,1488,No,In-store,CUST0132,Cash,Cash: 14880.35
TXN03880,2023-07-19 02:32:07,BR007,EMP069,EMP069,PROD039,1,3046.86,20,609.37,3046.86,2437.49,182.81,2620.3,262,No,Mobile,CUST0128,Card,Card: 2620.3
TXN03881,2024-06-12 14:15:56,BR002,EMP077,EMP077,PROD016,5,3207.63,0,0.0,16038.15,16038.15,1202.86,17241.01,1724,No,Mobile,CUST0009,Cash,Cash: 17241.01
TXN03882,2023-03-27 09:02:17,BR002,EMP077,EMP077,PROD027,4,4551.47,0,0.0,18205.88,18205.88,1365.44,19571.32,1957,No,In-store,CUST0135,Card,Card: 19571.32
TXN03883,2023-10-13 01:33:21,BR005,EMP035,EMP035,PROD019,1,4557.55,5,227.88,4557.55,4329.67,324.73,4654.4,465,No,Online,CUST0039,Cash,Cash: 4654.4
TXN03884,2023-11-08 08:24:29,BR002,EMP010,EMP010,PROD041,1,1902.79,0,0.0,1902.79,1902.79,142.71,2045.5,204,No,In-store,CUST0010,Card,Card: 2045.5
TXN03885,2024-10-01 05:42:23,BR007,EMP039,EMP039,PROD048,1,1881.76,0,0.0,1881.76,1881.76,141.13,2022.89,202,No,In-store,CUST0076,Card,Card: 2022.89
TXN03886,2024-06-16 19:55:58,BR002,EMP087,EMP087,PROD017,10,4938.88,10,4938.88,49388.8,44449.92,3333.74,47783.66,4778,No,Mobile,CUST0160,Cash,Cash: 47783.66
TXN03887,2024-08-19 10:54:32,BR007,EMP039,EMP039,PROD020,5,3123.41,0,0.0,15617.05,15617.05,1171.28,16788.33,1678,No,Online,CUST0100,Online Payment,Online Payment: 16788.33
TXN03888,2024-04-05 18:06:44,BR005,EMP046,EMP046,PROD031,4,4856.91,0,0.0,19427.64,19427.64,1457.07,20884.71,2088,No,Online,CUST0090,Cash,Cash: 20884.71
TXN03889,2025-01-15 16:16:36,BR005,EMP035,EMP035,PROD014,9,1502.17,0,0.0,13519.53,13519.53,1013.96,14533.49,1453,No,Mobile,CUST0066,Cash,Cash: 14533.49
TXN03890,2024-10-21 12:32:05,BR002,EMP001,EMP001,PROD044,8,1160.01,0,0.0,9280.08,9280.08,696.01,9976.09,997,No,Online,CUST0007,Cash,Cash: 9976.09
TXN03891,2024-07-03 15:16:58,BR001,EMP063,EMP063,PROD041,1,1902.79,0,0.0,1902.79,1902.79,142.71,2045.5,204,No,In-store,CUST0065,Online Payment,Online Payment: 2045.5
TXN03892,2025-01-30 08:54:22,BR004,EMP019,EMP019,PROD050,2,613.4,25,306.7,1226.8,920.1,69.01,989.11,98,No,Online,CUST0117,Online Payment,Online Payment: 989.11
TXN03893,2023-11-12 02:33:56,BR005,EMP061,EMP061,PROD005,3,4181.88,0,0.0,12545.64,12545.64,940.92,13486.56,1348,No,Mobile,CUST0046,Cash,"Cash: 8269.97, Card: 5216.59"
TXN03894,2024-03-08 05:56:02,BR002,EMP049,EMP049,PROD042,3,4068.26,0,0.0,12204.78,12204.78,915.36,13120.14,1312,No,Mobile,CUST0091,Cash,Cash: 13120.14
TXN03895,2024-01-16 02:01:12,BR007,EMP039,EMP039,PROD008,3,2303.96,15,1036.78,6911.88,5875.1,440.63,6315.73,631,No,In-store,CUST0086,Cash,Cash: 6315.73
TXN03896,2024-09-19 16:03:55,BR001,EMP067,EMP067,PROD048,4,1881.76,0,0.0,7527.04,7527.04,564.53,8091.57,809,No,Mobile,CUST0017,Cash,Cash: 8091.57
TXN03897,2023-09-25 08:23:42,BR004,EMP017,EMP017,PROD016,3,3207.63,25,2405.72,9622.89,7217.17,541.29,7758.46,775,No,In-store,CUST0125,Card,Card: 7758.46
TXN03898,2024-11-01 06:21:43,BR003,EMP023,EMP023,PROD036,4,3649.85,25,3649.85,14599.4,10949.55,821.22,11770.77,1177,No,Mobile,CUST0060,Card,Card: 11770.77
TXN03899,2023-11-10 12:19:11,BR005,EMP035,EMP035,PROD039,10,3046.86,20,6093.72,30468.6,24374.88,1828.12,26203.0,2620,No,Mobile,CUST0144,Card,Card: 26203.0
TXN03900,2023-02-22 19:51:54,BR004,EMP019,EMP019,PROD002,9,3145.77,10,2831.19,28311.93,25480.74,1911.06,27391.8,2739,No,In-store,CUST0074,Online Payment,Online Payment: 27391.8
TXN03901,2023-08-17 20:38:04,BR003,EMP088,EMP088,PROD042,1,4068.26,25,1017.07,4068.26,3051.2,228.84,3280.04,328,No,Online,CUST0015,Card,Card: 3280.04
TXN03902,2024-03-10 23:24:25,BR008,EMP006,EMP006,PROD022,10,4388.48,0,0.0,43884.8,43884.8,3291.36,47176.16,4717,No,In-store,CUST0143,Cash,Cash: 47176.16
TXN03903,2024-02-05 09:14:59,BR008,EMP026,EMP026,PROD007,1,2920.62,0,0.0,2920.62,2920.62,219.05,3139.67,313,No,Online,CUST0066,Card,Card: 3139.67
TXN03904,2023-08-06 18:17:46,BR002,EMP010,EMP010,PROD031,2,4856.91,5,485.69,9713.82,9228.13,692.11,9920.24,992,No,Mobile,CUST0003,Cash,Cash: 9920.24
TXN03905,2023-08-25 22:39:20,BR006,EMP068,EMP068,PROD034,9,2964.82,25,6670.85,26683.38,20012.53,1500.94,21513.47,2151,No,Mobile,CUST0102,Card,Card: 21513.47
TXN03906,2024-02-21 00:39:58,BR004,EMP057,EMP057,PROD019,5,4557.55,5,1139.39,22787.75,21648.36,1623.63,23271.99,2327,No,In-store,CUST0114,Cash,Cash: 23271.99
TXN03907,2023-11-28 21:28:34,BR001,EMP096,EMP096,PROD019,8,4557.55,5,1823.02,36460.4,34637.38,2597.8,37235.18,3723,No,In-store,CUST0143,Cash,Cash: 37235.18
TXN03908,2023-07-07 19:47:10,BR007,EMP039,EMP039,PROD033,3,4938.26,0,0.0,14814.78,14814.78,1111.11,15925.89,1592,No,In-store,CUST0137,Online Payment,Online Payment: 15925.89
TXN03909,2024-06-07 12:22:41,BR005,EMP035,EMP035,PROD020,4,3123.41,0,0.0,12493.64,12493.64,937.02,13430.66,1343,No,In-store,CUST0103,Cash,Cash: 13430.66
TXN03910,2024-05-24 23:05:47,BR006,EMP068,EMP068,PROD029,6,3097.48,0,0.0,18584.88,18584.88,1393.87,19978.75,1997,No,Online,CUST0108,Online Payment,Online Payment: 19978.75
TXN03911,2024-04-17 01:45:19,BR001,EMP038,EMP038,PROD043,2,4347.06,0,0.0,8694.12,8694.12,652.06,9346.18,934,No,Online,CUST0134,Cash,Cash: 9346.18
TXN03912,2023-06-04 01:03:22,BR005,EMP061,EMP061,PROD036,2,3649.85,0,0.0,7299.7,7299.7,547.48,7847.18,784,No,Online,CUST0099,Card,Card: 7847.18
TXN03913,2024-11-13 14:23:30,BR004,EMP082,EMP082,PROD015,1,916.59,0,0.0,916.59,916.59,68.74,985.33,98,No,Online,CUST0062,Online Payment,Online Payment: 985.33
TXN03914,2024-09-05 02:36:28,BR007,EMP039,EMP039,PROD034,9,2964.82,25,6670.85,26683.38,20012.53,1500.94,21513.47,2151,No,Mobile,CUST0144,Card,Card: 21513.47
TXN03915,2023-09-21 09:56:47,BR001,EMP025,EMP025,PROD006,5,4326.93,20,4326.93,21634.65,17307.72,1298.08,18605.8,1860,No,Online,CUST0117,Card,Card: 18605.8
TXN03916,2024-02-23 02:38:23,BR004,EMP057,EMP057,PROD030,1,4905.59,10,490.56,4905.59,4415.03,331.13,4746.16,474,No,Mobile,CUST0011,Online Payment,Online Payment: 4746.16
TXN03917,2024-01-30 07:46:57,BR002,EMP047,EMP047,PROD024,7,4837.99,0,0.0,33865.93,33865.93,2539.94,36405.87,3640,No,Online,CUST0060,Online Payment,Online Payment: 36405.87
TXN03918,2024-10-05 15:10:34,BR001,EMP091,EMP091,PROD013,5,3746.49,0,0.0,18732.45,18732.45,1404.93,20137.38,2013,No,In-store,CUST0103,Online Payment,Online Payment: 20137.38
TXN03919,2024-08-27 09:53:54,BR002,EMP001,EMP001,PROD034,1,2964.82,25,741.21,2964.82,2223.62,166.77,2390.39,239,No,Mobile,CUST0173,Card,Card: 2390.39
TXN03920,2023-10-09 15:51:45,BR007,EMP069,EMP069,PROD014,1,1502.17,15,225.33,1502.17,1276.84,95.76,1372.6,137,No,In-store,CUST0027,Online Payment,Online Payment: 1372.6
TXN03921,2024-10-15 21:10:40,BR008,EMP085,EMP085,PROD005,7,4181.88,0,0.0,29273.16,29273.16,2195.49,31468.65,3146,No,Mobile,CUST0119,Cash,Cash: 31468.65
TXN03922,2023-08-18 23:45:31,BR005,EMP035,EMP035,PROD008,1,2303.96,15,345.59,2303.96,1958.37,146.88,2105.25,210,No,Online,CUST0113,Online Payment,Online Payment: 2105.25
TXN03923,2023-12-30 20:15:51,BR008,EMP006,EMP006,PROD010,7,543.57,25,951.25,3804.99,2853.74,214.03,3067.77,306,No,Mobile,CUST0041,Online Payment,Online Payment: 3067.77
TXN03924,2024-04-12 15:38:26,BR003,EMP088,EMP088,PROD008,3,2303.96,15,1036.78,6911.88,5875.1,440.63,6315.73,631,No,Mobile,CUST0165,Online Payment,Online Payment: 6315.73
TXN03925,2025-01-16 03:51:10,BR003,EMP086,EMP086,PROD037,10,4244.13,0,0.0,42441.3,42441.3,3183.1,45624.4,4562,No,Online,CUST0007,Online Payment,Online Payment: 45624.4
TXN03926,2023-04-26 13:23:39,BR006,EMP081,EMP081,PROD036,6,3649.85,25,5474.77,21899.1,16424.32,1231.82,17656.14,1765,No,Mobile,CUST0059,Cash,Cash: 17656.14
TXN03927,2023-09-11 22:54:18,BR004,EMP057,EMP057,PROD027,4,4551.47,0,0.0,18205.88,18205.88,1365.44,19571.32,1957,No,Online,CUST0145,Card,Card: 19571.32
TXN03928,2023-02-24 21:05:39,BR008,EMP006,EMP006,PROD028,10,721.54,25,1803.85,7215.4,5411.55,405.87,5817.42,581,No,Mobile,CUST0025,Card,Card: 5817.42
TXN03929,2023-02-09 16:59:28,BR001,EMP025,EMP025,PROD048,5,1881.76,0,0.0,9408.8,9408.8,705.66,10114.46,1011,No,Online,CUST0106,Cash,Cash: 10114.46
TXN03930,2024-10-01 07:20:50,BR002,EMP001,EMP001,PROD047,7,3303.86,5,1156.35,23127.02,21970.67,1647.8,23618.47,2361,No,In-store,CUST0114,Online Payment,Online Payment: 23618.47
TXN03931,2024-05-06 19:06:36,BR007,EMP039,EMP039,PROD012,9,3152.66,5,1418.7,28373.94,26955.24,2021.64,28976.88,2897,No,Online,CUST0040,Card,Card: 28976.88
TXN03932,2024-09-06 18:33:56,BR005,EMP046,EMP046,PROD038,8,674.65,0,0.0,5397.2,5397.2,404.79,5801.99,580,No,Online,CUST0030,Online Payment,Online Payment: 5801.99
TXN03933,2024-02-16 02:48:03,BR004,EMP057,EMP057,PROD027,6,4551.47,0,0.0,27308.82,27308.82,2048.16,29356.98,2935,No,Online,CUST0131,Card,Card: 29356.98
TXN03934,2024-08-06 09:33:41,BR004,EMP057,EMP057,PROD005,1,4181.88,5,209.09,4181.88,3972.79,297.96,4270.75,427,No,Mobile,CUST0191,Online Payment,Online Payment: 4270.75
TXN03935,2024-06-24 22:07:19,BR001,EMP096,EMP096,PROD028,8,721.54,25,1443.08,5772.32,4329.24,324.69,4653.93,465,No,Online,CUST0050,Online Payment,Online Payment: 4653.93
TXN03936,2024-09-26 08:30:48,BR002,EMP087,EMP087,PROD019,4,4557.55,0,0.0,18230.2,18230.2,1367.27,19597.47,1959,No,In-store,CUST0090,Card,Card: 19597.47
TXN03937,2023-03-25 16:12:03,BR001,EMP063,EMP063,PROD008,4,2303.96,0,0.0,9215.84,9215.84,691.19,9907.03,990,No,Online,CUST0127,Card,Card: 9907.03
TXN03938,2024-02-16 00:07:16,BR001,EMP067,EMP067,PROD008,3,2303.96,15,1036.78,6911.88,5875.1,440.63,6315.73,631,No,Mobile,CUST0189,Online Payment,Online Payment: 6315.73
TXN03939,2024-01-14 23:45:26,BR007,EMP039,EMP039,PROD048,6,1881.76,0,0.0,11290.56,11290.56,846.79,12137.35,1213,No,Online,CUST0046,Online Payment,Online Payment: 12137.35
TXN03940,2024-04-25 06:25:37,BR001,EMP091,EMP091,PROD019,4,4557.55,0,0.0,18230.2,18230.2,1367.27,19597.47,1959,No,Mobile,CUST0105,Card,Card: 19597.47
TXN03941,2025-02-01 13:40:36,BR003,EMP086,EMP086,PROD003,3,4006.6,15,1802.97,12019.8,10216.83,766.26,10983.09,1098,No,In-store,CUST0102,Online Payment,Online Payment: 10983.09
TXN03942,2023-08-07 06:02:29,BR002,EMP049,EMP049,PROD033,5,4938.26,0,0.0,24691.3,24691.3,1851.85,26543.15,2654,No,Online,CUST0033,Card,Card: 26543.15
TXN03943,2024-11-10 15:29:58,BR005,EMP046,EMP046,PROD030,9,4905.59,0,0.0,44150.31,44150.31,3311.27,47461.58,4746,No,In-store,CUST0175,Cash,Cash: 47461.58
